index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image
441,7,441,39,0,0,2,3,39,1,drdrddllddrurdrrulurrruluruuldlullldrrd,1111111/1111111/0111011/0010011/1111111/1111100/1111100,images/grid_0441_n7_seed441.svg
442,7,442,40,0,0,1,5,40,1,ddrddddlrrrrrullluurrrruuullllldrdrurdru,1111111/1111111/1111111/0111111/0110000/0111110/1111110,images/grid_0442_n7_seed442.svg
443,7,443,40,1,0,6,3,40,1,dddddrruluuurururrrdddluuldldlrrdrrddlll,0001111/1011111/1111111/1111111/1100111/1110001/1111111,images/grid_0443_n7_seed443.svg
444,7,444,43,0,0,2,4,42,0,ddrdldddrrrrrrulllllururdrrruuuullllldrrrd,1111111/1111101/1100101/1111001/1111111/1111111/1111111,images/grid_0444_n7_seed444.svg
445,7,445,42,0,0,4,4,42,1,ddddddururuluuurddrrdldddrrruuuuuuldddddlu,1110011/1110011/1111111/1111111/1111111/1101111/1001111,images/grid_0445_n7_seed445.svg
446,7,446,42,0,0,6,0,44,3,dddrrruuullrrrrrddddddllllrurruuuuldddlllldd,1111111/1001111/1001111/1111111/1111111/1001111/1011111,images/grid_0446_n7_seed446.svg
447,7,447,40,0,0,3,4,39,0,ddddrdldrrrrrruuuuuullllldddruurdrurddl,1111111/1111111/1111111/1110111/1100001/1100001/1111111,images/grid_0447_n7_seed447.svg
448,7,448,43,0,0,6,0,42,0,drurrrrrddddddlullllurrrruuulddluulddllddd,1111111/1111111/0011111/1111111/1111111/1111111/1000011,images/grid_0448_n7_seed448.svg
449,7,449,43,0,0,6,2,42,0,ddruurrrrrddddddluluruuulddluulddlldrdldrr,1111111/1111111/1111111/1111111/1100111/1100111/1110011,images/grid_0449_n7_seed449.svg
450,7,450,42,0,0,3,3,42,1,ddurrdddllddrurdrrrruuuuuulldrddddlluruuld,1000111/1110111/1011111/0011111/1111111/1111111/1111111,images/grid_0450_n7_seed450.svg
451,7,451,39,0,0,0,6,40,2,ddddddururrulluuurrdrlldrrddddrruluruuuu,1111001/1111101/1111101/1111101/1111111/1100111/1000111,images/grid_0451_n7_seed451.svg
452,7,452,38,0,0,5,3,38,1,rrrdrurrdldrddddlllllluurdrururrddludl,1111111/0001111/0000011/0001111/1111111/1111111/1111111,images/grid_0452_n7_seed452.svg
453,7,453,38,0,0,6,0,40,3,drurrrrrdddddduulluruuldlduuldddddluuldd,1111111/1111111/0011111/0011111/1110111/1110001/1110001,images/grid_0453_n7_seed453.svg
454,7,454,39,0,0,3,6,39,1,dddddruuruluurdruddddddrrrulluuuuurrddd,1111111/1111101/1111101/1111101/1101100/1101111/0001111,images/grid_0454_n7_seed454.svg
455,7,455,41,0,0,5,1,40,0,ddddddrrrrrulurulllurrrruuldluldlulddddd,1111111/1111111/1111111/1111110/1100110/1100110/1111110,images/grid_0455_n7_seed455.svg
456,7,456,40,0,0,3,2,39,0,dddddrrrdrrruuuuuullllldrrrrdldrddlullu,1111111/1111111/1000111/1010111/1011111/1111111/0001111,images/grid_0456_n7_seed456.svg
457,7,457,39,0,0,6,0,42,4,drurrrrrlldllddrddldrrrrulluruuldulllldddd,1111111/1111100/1111110/1011110/1001110/1011111/1011111,images/grid_0457_n7_seed457.svg
458,7,458,40,1,0,0,5,40,1,rruddldrdllddrurdrrrruuulddllurulurrruul,0010011/1110001/0111111/0111111/1111111/1111111/1111111,images/grid_0458_n7_seed458.svg
459,7,459,43,0,0,6,0,42,0,dddruuurrrrrddlulddrdldrrdllluuuuuldddlldd,1111111/1111111/1111111/1111110/1111110/1001111/1001111,images/grid_0459_n7_seed459.svg
460,7,460,37,0,0,0,5,37,1,dddrruluurdrddrddllldlrrrrruuruluruul,1110011/1111001/1111011/1111111/0000111/0111110/1111110,images/grid_0460_n7_seed460.svg
461,7,461,41,0,0,5,6,41,1,rrrdrurrdldrdllulldrdldluuluddddrrrurdrru,1111111/0001111/1011111/1111111/1111000/1111101/1111111,images/grid_0461_n7_seed461.svg
462,7,462,41,0,0,6,4,40,0,ddddddrruluruluuurrrrrddddluuullldrrdddd,1111111/1111111/1111111/1110111/1110111/1110100/1110100,images/grid_0462_n7_seed462.svg
463,7,463,43,0,0,1,5,42,0,ddddddrrrrruululurullddddluuuuurrrrrdddluu,1111111/1111111/1111111/1111111/1110110/1110010/1111110,images/grid_0463_n7_seed463.svg
464,7,464,40,0,0,0,6,40,1,ddddddrrrururrulluuldddldluuruluudrurrrr,1111111/1111100/1111100/1111111/1111111/1111100/1111000,images/grid_0464_n7_seed464.svg
465,7,465,42,0,0,5,0,41,0,ddrdrddruuululurrdrurddldddruurdddllllllu,1111110/1111110/1111110/0111111/0011111/1011111/1111111,images/grid_0465_n7_seed465.svg
466,7,466,41,0,0,1,1,40,0,ddddddrurdrrrruuuuuuldddddlluruuldluuuld,1110011/1110011/1011111/1011111/1001111/1111111/1111111,images/grid_0466_n7_seed466.svg
467,7,467,42,1,0,1,5,41,0,drdldddrrrrrruuuuuulldldrdlldldrrurdruuuu,0000111/1001111/1101111/1111111/1111111/1111111/1111111,images/grid_0467_n7_seed467.svg
468,7,468,40,0,0,0,5,41,2,ddddddrrrrrruulurllllddluuuuurdrdlrrrruul,1110011/1111001/1111111/1111111/1110011/1110001/1111111,images/grid_0468_n7_seed468.svg
469,7,469,37,0,0,6,4,38,2,ddddddruurluuuurdrduurdrurddldrdldrdll,1111111/1111111/1101011/1100011/1110011/1100011/1100111,images/grid_0469_n7_seed469.svg
470,7,470,39,0,0,5,0,41,3,rldddrduurrurddlddruruuuurddddddludlllllu,1100011/1001111/1111111/1101111/0101111/1001111/1111111,images/grid_0470_n7_seed470.svg
471,7,471,39,0,0,6,1,39,1,dddrrrrullluurdrurdrurddldrdldrdllludll,1111111/1111111/1111111/1111111/0000011/0001011/0111111,images/grid_0471_n7_seed471.svg
472,7,472,43,0,0,6,6,42,0,ddddddrruluuuuurrrrrdlddluulldrdldrrddrurd,1111111/1111111/1111110/1111110/1111100/1110111/1110111,images/grid_0472_n7_seed472.svg
473,7,473,42,1,0,6,6,43,2,dddddruuuuurddddduruuuuurddddrduuuuurdddddd,0001111/1111111/1111111/1111111/1111111/1111011/1110001,images/grid_0473_n7_seed473.svg
474,7,474,42,0,0,0,2,42,1,rddddlddrurdrrrruuldlulduluurrrruuldluldlu,1111111/0111111/0111111/0110000/1111111/1111111/1111111,images/grid_0474_n7_seed474.svg
475,7,475,43,0,0,0,3,43,1,rlddddddrrrrrruuuuulldrdddluulddllurulurruu,1101000/1001111/1111111/1111111/1111111/1111111/1111111,images/grid_0475_n7_seed475.svg
476,7,476,39,0,0,5,5,40,2,dddrruluurdrurrrdlllddddllrdrrrruululddr,1111111/1111111/1111000/1111110/0001111/0111111/0011111,images/grid_0476_n7_seed476.svg
477,7,477,42,0,0,5,5,42,1,ddddddrrrrrruululuurrullldluldddddrudrurdr,1111111/1111111/1100100/1100110/1111111/1111111/1111111,images/grid_0477_n7_seed477.svg
478,7,478,44,1,0,3,5,43,0,dddddrrrrrruuuuuuldllllddddruuurdddrruluurd,0000011/1111111/1111111/1111111/1111111/1111111/1111111,images/grid_0478_n7_seed478.svg
479,7,479,40,0,0,4,5,41,2,ddddrddrrulurulluuurrrrrlldlldrrdrrdddluu,1111111/1111100/1111100/1111111/1111011/0111011/0111011,images/grid_0479_n7_seed479.svg
480,7,480,38,2,0,6,5,39,2,ddddrrruuldluurruuullrrrrrddlulddrrdddl,0111111/0001111/1001111/1111111/1111001/1111001/1111011,images/grid_0480_n7_seed480.svg
481,7,481,42,2,0,2,3,41,0,ddddrrrrrruuldluuurruuldluldldldddrruluru,0001111/0011111/1111111/1111100/1111111/1111111/1111111,images/grid_0481_n7_seed481.svg
482,7,482,40,0,0,6,5,39,0,ddddddrrrruluulddluuuuurdrurdrurddddddl,1111111/1111111/1100001/1111001/1111001/1111101/1111111,images/grid_0482_n7_seed482.svg
483,7,483,43,0,0,6,0,44,2,rdrurrrrddddddlllluurdrrululuurrddulllldlddd,1111111/0111111/0111111/1101111/1011111/1011111/1011111,images/grid_0483_n7_seed483.svg
484,7,484,40,0,0,3,0,39,0,drurrrrrddluldlulddrrrrdldrdllllllurulu,1111111/1111111/0011111/1011111/1100011/1100011/1111111,images/grid_0484_n7_seed484.svg
485,7,485,40,0,0,6,4,40,1,dddddduruuruluurdrurrrddluldddrrddlulldr,1111111/1111111/1110111/1110100/1100111/1101111/1001111,images/grid_0485_n7_seed485.svg
486,7,486,39,0,0,6,0,38,0,rrrrrrddddddlulllurrrulurulllllddrdldd,1111111/1111111/1000111/1100111/1111111/1011111/1000011,images/grid_0486_n7_seed486.svg
487,7,487,40,0,0,6,5,41,2,rdlddrudrruuurrrdldludddldllldrrrrururddl,1101111/1101111/1101110/1111100/0001111/1111111/1111111,images/grid_0487_n7_seed487.svg
488,7,488,40,0,0,6,6,40,1,ddddddrruluuuuurrrrrdddululdluldddrrddrr,1111111/1111111/1111111/1110001/1111100/1110100/1110111,images/grid_0488_n7_seed488.svg
489,7,489,41,0,0,4,4,42,2,ddddddruuuuuurddrldddrdrrruuuuuullrdddddlu,1110111/1110011/1111011/1110011/1110111/1111111/1101111,images/grid_0489_n7_seed489.svg
490,7,490,39,0,0,6,5,41,3,rrrrrrddddullurulldlulldrdlddduurrddrurdr,1111111/1111111/1111111/1100111/1110001/1011100/1011110,images/grid_0490_n7_seed490.svg
491,7,491,38,0,0,5,5,38,1,drurrrrrddluldddluuuldldrdlddlurrrrdru,1111111/1111111/0111111/0111100/0111100/1111110/1100110,images/grid_0491_n7_seed491.svg
492,7,492,42,0,0,3,5,42,1,rrldldddddruuuurrddddrrruuuuuulldrdldddruu,1110111/1100111/1111111/1101111/1101111/1101111/1101111,images/grid_0492_n7_seed492.svg
493,7,493,39,0,0,5,1,42,4,drurrdldrddrddlrrruluruuuuldddllulllddddru,1111011/1111011/1111011/1001111/1001111/1100111/1101111,images/grid_0493_n7_seed493.svg
494,7,494,41,1,0,1,4,40,0,dddddrrrrrruuldluldlluruluurdrrrurullldr,0001111/1111111/1111110/1110000/1111111/1111111/1111111,images/grid_0494_n7_seed494.svg
495,7,495,43,0,0,2,4,42,0,dddrdddrrrururuuuulllllddrurddlddrururuuld,1111111/1111111/1111111/1111111/0111111/0111110/0111100,images/grid_0495_n7_seed495.svg
496,7,496,40,0,0,1,5,40,1,ddrdrdddrurdrrululurrduuuullllldrdrurdru,1111111/1111111/1111111/0110111/0010111/0011111/0011111,images/grid_0496_n7_seed496.svg
497,7,497,41,0,0,5,4,41,1,ddddrdldrrururuululurrdrurddldrdldrdlllur,1011111/1011111/1001111/1000111/1101111/1111111/1111111,images/grid_0497_n7_seed497.svg
498,7,498,42,0,0,4,0,42,1,rdldrrddddrrrruuuuuulldrddddluuuldddlldluu,1100111/1100111/1111111/0011111/1011111/1111111/1111111,images/grid_0498_n7_seed498.svg
499,7,499,38,0,0,3,4,39,2,dddddduruuurddrddrrruuuuuulllrdrddddluu,1001111/1000111/1110011/1110111/1111111/1101111/1001111,images/grid_0499_n7_seed499.svg
500,7,500,37,4,0,1,5,36,0,ddrrrrrrullluldluuruuurdddrdrruuuuld,0011011/0011011/0011001/0111101/1111111/1111111/1111111,images/grid_0500_n7_seed500.svg
501,7,501,41,0,0,4,1,41,1,ddddddrrrrrruuuuuulllldludddrrrdrdlluldlu,1111111/1110001/1100001/1111101/1111111/1111111/1111111,images/grid_0501_n7_seed501.svg
502,7,502,41,0,0,5,1,40,0,ddddddrrrrurdruuluruuullldrrdldlulldrdld,1001111/1001111/1111111/1111111/1110011/1100111/1111111,images/grid_0502_n7_seed502.svg
503,7,503,40,0,0,3,4,39,0,dddruuurrrrdrdddddlluruuululldrdlddruru,1111110/1111111/1111111/1111111/0011111/0011111/0000111,images/grid_0503_n7_seed503.svg
504,7,504,40,0,0,6,1,41,2,ddddruurulurrrrrdddluullddruddrddrlllluld,1111111/1111111/1111111/1101111/1100110/0110010/0111111,images/grid_0504_n7_seed504.svg
505,7,505,40,0,0,4,1,39,0,rrrdddllldddrrrrruuuruuulldrdldddluldlu,1111111/0001111/0001111/1111111/1111110/1111110/1111110,images/grid_0505_n7_seed505.svg
506,7,506,39,0,0,3,1,40,2,rrdddddrrruulruullurrrddddddlllllluuuudr,1111111/0011111/1010011/1110111/1010011/1011111/1111111,images/grid_0506_n7_seed506.svg
507,7,507,43,0,0,5,6,43,1,ddddddrrrrullluuuuurrrrrddullddluuldddrrrrd,1111111/1111111/1111101/1111100/1111111/1111101/1111100,images/grid_0507_n7_seed507.svg
508,7,508,42,0,0,4,2,44,3,dduurrdddldlddrurdrrrruuuuuulllddrurddllddul,1111111/1011111/1011111/0111111/1111001/1111001/1111111,images/grid_0508_n7_seed508.svg
509,7,509,42,5,0,2,2,41,0,drrrrrruuuuuulllldrrrddddluuuldddllurulur,0011111/0011111/0111111/0111111/0111111/1111111/1111111,images/grid_0509_n7_seed509.svg
510,7,510,34,4,0,5,5,34,1,ddruuruluruurrrrdlllddruddddrruuld,0011111/0011111/0111100/0111100/1110111/1100111/1100111,images/grid_0510_n7_seed510.svg
511,7,511,41,0,0,6,1,41,1,durrdddldrdruuuuurrrddddddluuuuuldddddlll,1111111/1011111/0011111/0111111/0111111/0011111/0111111,images/grid_0511_n7_seed511.svg
512,7,512,41,0,0,0,1,41,1,ddrlddddrurdrrrruuuuululddrdddlluruluuull,1111110/1001111/1101111/1001111/1001111/1111111/1111111,images/grid_0512_n7_seed512.svg
513,7,513,42,0,0,3,0,41,0,drurrrrrddddluuuldddddllllurrruluruuldlld,1111111/1111111/1111111/1011111/0011111/1111100/1111100,images/grid_0513_n7_seed513.svg
514,7,514,40,0,0,5,3,40,1,rrrrdrdddrddluldlllluuuurrrrddlullddrudr,1111100/0000110/1111110/1111110/1111111/1111111/1111111,images/grid_0514_n7_seed514.svg
515,7,515,41,0,0,2,4,40,0,rrddlldddrrulurrdrrdlldrrruuuuuuldlulddr,1111111/0011111/1111101/1111001/1111111/1111111/0001111,images/grid_0515_n7_seed515.svg
516,7,516,39,0,0,5,6,39,1,ddddddrruluuuuurrrrrddlullldrdlddrurdrr,1111111/1111111/1111011/1111000/1111100/1111111/1110000,images/grid_0516_n7_seed516.svg
517,7,517,43,0,0,1,6,43,1,rdlddddrruluururrdldlrrdlddrurdruuluruluurd,1100011/1111111/1111111/1111111/1111111/1111111/0001111,images/grid_0517_n7_seed517.svg
518,7,518,37,0,0,5,1,40,4,ddruurrrrddlulldrddrddrruuldululllldddur,1111110/1111110/1111110/1111100/1001111/1100111/1000111,images/grid_0518_n7_seed518.svg
519,7,519,43,0,0,4,0,44,2,drurrrrrddddddllluuullruurdrurddldrdllldlluu,1111111/1111111/0011111/0111111/1001111/1011111/1111111,images/grid_0519_n7_seed519.svg
520,7,520,41,0,0,2,2,40,0,ddddddrruluurdrdrurdruuluruuldluldlulddr,1111111/1111111/1110011/1110011/1111111/1111111/1110000,images/grid_0520_n7_seed520.svg
521,7,521,39,0,0,5,2,43,5,rrdrrddrddlulrddrruuuulurulllllldddrdlddrur,1111111/1011111/1000111/1100111/1101111/1110111/1100111,images/grid_0521_n7_seed521.svg
522,7,522,39,0,0,6,5,41,3,ddddddrrrlluuurrruulldluurrrrrdldrddulddd,1111111/1111111/1110111/1111111/1100011/1100010/1111010,images/grid_0522_n7_seed522.svg
523,7,523,44,0,0,5,6,43,0,ddddddrruluuuuurrrrrdddluulddluuldddrdrurrd,1111111/1111111/1111111/1111111/1111111/1111101/1110000,images/grid_0523_n7_seed523.svg
524,7,524,40,0,0,6,0,40,1,ddruurrrrrdddldddluuuurulllddruddddluldl,1111111/1111111/1111111/0011111/0001110/0111110/1111110,images/grid_0524_n7_seed524.svg
525,7,525,45,0,0,6,6,44,0,rrrrrrdlllllldrrrrrdllllldrrrrrdllllldrrrrrr,1111111/1111111/1111110/1111110/1111110/1111110/1111111,images/grid_0525_n7_seed525.svg
526,7,526,41,0,0,2,2,40,0,rrrrddldrddruuuuurddddddlllllluruluurdru,1111111/0000111/1111111/1111111/1100111/1100111/1111111,images/grid_0526_n7_seed526.svg
527,7,527,40,0,0,0,6,40,1,drurrdldddlldrrrdrrruuuuldddluluudruurru,1111001/1111111/0011111/0011111/1111111/1111111/0001111,images/grid_0527_n7_seed527.svg
528,7,528,38,2,0,5,6,37,0,ddddrrrulluuuruurrrdddluulddldrrddrru,0011110/0011110/1111110/1111110/1111100/1111101/1111111,images/grid_0528_n7_seed528.svg
529,7,529,42,0,0,6,5,43,2,ddddddrruluruluuurrrrrddddllululurrdurddddd,1111111/1111111/1111111/1111111/1110111/1110010/1110010,images/grid_0529_n7_seed529.svg
530,7,530,43,0,0,0,6,42,0,rdldddddrrrrrulllluuururrrdlldldrrurdruuuu,1100001/1111111/1111111/1111111/1111111/1111110/1111110,images/grid_0530_n7_seed530.svg
531,7,531,40,0,0,5,1,40,1,ddddddrrrruurddruuuluruuldlulllrdrdlddld,1111111/1011111/1011011/1010011/1110111/1100111/1111111,images/grid_0531_n7_seed531.svg
532,7,532,44,0,0,5,3,44,1,dddddruuuuurddrrdlldddrrrruuuuuullrdddddluld,1110111/1110011/1111111/1111111/1111111/1111111/0011111,images/grid_0532_n7_seed532.svg
533,7,533,40,0,0,6,6,44,5,ddddddrrrruuldlluruluuurrrrrllllddrdrrudrddd,1111111/1110000/1111010/1111111/1111101/1111101/1111101,images/grid_0533_n7_seed533.svg
534,7,534,43,0,0,4,0,44,2,rrddrrulurrrdldrdldrddlululldrdrlllluruuludd,1111111/0011111/1011111/1100011/1111111/1111111/1111111,images/grid_0534_n7_seed534.svg
535,7,535,42,0,0,4,5,43,2,ddddddruruluuuurrrrrddlulddlluurdddddrrrluu,1111111/1111111/1111111/1111100/1111010/1111010/1101111,images/grid_0535_n7_seed535.svg
536,7,536,45,0,0,6,6,44,0,ddruurrrrrdddlddluuurullldrdldrdllulddrrrrrr,1111111/1111111/1111111/0011111/1111110/1111110/1111111,images/grid_0536_n7_seed536.svg
537,7,537,40,0,0,3,2,39,0,rrrrddddldrruuuuurddddddlllllluuurddruu,1111111/0000111/0000111/1110111/1111111/1111111/1111111,images/grid_0537_n7_seed537.svg
538,7,538,44,0,0,6,0,44,1,dddruuurrrrrddddddlluruuuuldddlduuuulddddldl,1111111/1111111/1111111/1111111/0011111/0111111/1100111,images/grid_0538_n7_seed538.svg
539,7,539,44,0,0,6,0,44,1,drurrrrrddddddlllluuuuurdrurddddllurullllddd,1111111/1111111/0011111/1111111/1011111/1011111/1011111,images/grid_0539_n7_seed539.svg
540,7,540,41,0,0,5,0,41,1,ddrdrddruuuluuldrrrrrdddddluuuulddddllllu,1110000/1111111/1111111/0111111/0011111/1011111/1111111,images/grid_0540_n7_seed540.svg
541,7,541,39,0,0,4,5,39,1,ddrrulurrrrrddldrdddllllluururrdldlrrru,1111111/1110001/1110011/0011111/0111111/0111111/0111111,images/grid_0541_n7_seed541.svg
542,7,542,44,0,0,0,6,44,1,ddddddrururuulluurdrurdddddldlrrrruluruluuur,1111111/1111110/1111110/1001111/1011111/1111111/1111111,images/grid_0542_n7_seed542.svg
543,7,543,39,0,0,2,2,38,0,rdldddrdldrrruuurdddrruluruluruuldldll,1100011/1100111/1011111/1001111/1101111/1101111/1111111,images/grid_0543_n7_seed543.svg
544,7,544,39,0,0,1,5,40,2,drdldrdlddrrulrrulruuurdddrddruuuluruuld,1000011/1101111/1101111/1101111/1111111/1111011/1110011,images/grid_0544_n7_seed544.svg
545,7,545,41,0,0,6,2,40,0,ddrrulurrrrrdldrddddluuululddlulldrdldrr,1111111/1110011/1111111/1111111/1111011/1100011/1110011,images/grid_0545_n7_seed545.svg
546,7,546,40,0,0,6,0,40,1,ddruurrlddrdldrdruuruuurddddldrdlllluldl,1111011/1110011/1111011/0011111/0011111/0111111/1111111,images/grid_0546_n7_seed546.svg
547,7,547,39,0,0,1,6,39,1,ddddddrrrrrrluluulddlluruluuurrdldrrrur,1111000/1111011/1111110/1111100/1111100/1111110/1111111,images/grid_0547_n7_seed547.svg
548,7,548,45,0,0,5,1,44,0,ddddddrrruuulurrddddrruluuuruuldluldlulddddd,1111111/1111111/1111111/1111110/1101110/1101111/1111111,images/grid_0548_n7_seed548.svg
549,7,549,43,0,0,4,0,42,0,drurrrrrddddddlllllurruuurdddruuuullldlldd,1111111/1111111/1111111/1001111/1001111/0111111/0111111,images/grid_0549_n7_seed549.svg
550,7,550,43,0,0,1,6,43,1,ddddddrrrrrrullllluuuuurrrldldrdldrrrruluru,1111100/1111001/1111011/1111011/1111111/1111111/1111111,images/grid_0550_n7_seed550.svg
551,7,551,42,1,0,0,5,42,1,dddddrrrrrruuuulldrddluldlluruluurdrduuurr,0001110/1111000/1111111/1111111/1111111/1111111/1111111,images/grid_0551_n7_seed551.svg
552,7,552,40,0,0,6,6,42,3,ddrdrduuulurrrrrdddldulurullddddlldlrrrrrr,1111111/1111111/1111111/0111111/0011010/0111000/1111111,images/grid_0552_n7_seed552.svg
553,7,553,41,0,0,0,4,40,0,ddddddrrrrrruuulddluulddllurulurrrrruull,1000111/1000001/1111111/1111111/1111111/1111111/1111111,images/grid_0553_n7_seed553.svg
554,7,554,43,0,0,5,1,42,0,ddruurrrrrddddddlluruuuuldddluuulddlldddru,1111111/1111111/1111111/1111111/1001111/1100111/1100111,images/grid_0554_n7_seed554.svg
555,7,555,44,0,0,0,6,44,1,ddddddrrrrrrullllluuuuurrrldldddrurdrruluruu,1111101/1111001/1110011/1111111/1111111/1111111/1111111,images/grid_0555_n7_seed555.svg
556,7,556,41,0,0,2,4,40,0,ddddddrrrrrruuuluruuldlullldddddruuuurdr,1111111/1111111/1111111/1110011/1110001/1110001/1111111,images/grid_0556_n7_seed556.svg
557,7,557,44,0,0,6,6,44,1,ddddddrrrluluuuuurrrrrdddluulddluuldddrrrrdd,1111111/1111111/1111111/1111111/1111111/1110001/1111001,images/grid_0557_n7_seed557.svg
558,7,558,42,0,0,5,0,43,2,ddruurrrrrldddrdddlllurruluuulldrdldrdldllu,1111111/1111110/1111110/0011111/0011111/1011111/1111111,images/grid_0558_n7_seed558.svg
559,7,559,39,0,0,6,0,40,2,rrrdrurrdlrdddddlllullurrrrdluullluldddd,1111111/0001111/1100001/1111101/1111111/1111111/1001111,images/grid_0559_n7_seed559.svg
560,7,560,41,0,0,6,0,42,2,ddrddrdruulurullurrrrrdllddddrruudddllllll,1111111/1111111/1111100/0111101/0111101/0011111/1111111,images/grid_0560_n7_seed560.svg
561,7,561,40,0,0,3,5,40,1,ddddddrrrrrrulllllururuuldlduuurrrrrdldd,1111111/1111011/1111010/1111010/1110000/1111111/1111111,images/grid_0561_n7_seed561.svg
562,7,562,43,0,0,5,3,44,2,drdlddddrrrrrruuldluuruuurllldrdlldlddrurudd,1001111/1101110/1111110/1111110/1111111/1111111/1111111,images/grid_0562_n7_seed562.svg
563,7,563,38,0,0,6,4,38,1,drurrrdrurddddddlululuuuldddlddlrrurdr,1111111/1111111/0011001/0011001/0111101/0111111/1111111,images/grid_0563_n7_seed563.svg
564,7,564,44,0,0,0,1,43,0,ddddddrrruullurrurddddrruluruluruuldluldlul,1111111/1011111/1001111/1111111/1111111/1001111/1111111,images/grid_0564_n7_seed564.svg
565,7,565,40,0,0,6,6,40,1,ddddddrurluurrulluurdrurrrdddluuldddrrdd,1111111/1111111/1111111/1111111/1100111/1110001/1100001,images/grid_0565_n7_seed565.svg
566,7,566,42,0,0,6,6,44,3,ddddddrrrulluuuuurrrrrddduulllldrdrlldrrdrdr,1111111/1111111/1111001/1111101/1111100/1111110/1111011,images/grid_0566_n7_seed566.svg
567,7,567,38,0,0,4,3,39,2,dddddrruluuuurrrdllddrurrrdldludddrlluu,1111100/1111100/1111111/1111111/1111110/1111100/0001110,images/grid_0567_n7_seed567.svg
568,7,568,38,0,0,4,0,40,3,dduurrdddruuurrrddlulddrdddllruulllddluu,1111111/1011111/1011111/0011110/1111110/1100110/1101110,images/grid_0568_n7_seed568.svg
569,7,569,42,0,0,2,1,43,2,rrdrdruulrrrdldrdldrddlululldrdrlllluruluru,1111111/0011111/0101111/1100011/1111111/1111111/1111111,images/grid_0569_n7_seed569.svg
570,7,570,45,0,0,1,5,46,2,druddrdlldddrrrrrruuuuuulldlddddllurrrdruuluru,1100111/1101111/0111111/1111111/1111111/1111111/1111111,images/grid_0570_n7_seed570.svg
571,7,571,43,0,0,6,6,42,0,ddddddrrrrullluuuuurdrurdrurddldllldrrrddr,1111111/1111111/1100011/1111110/1111110/1111110/1111111,images/grid_0571_n7_seed571.svg
572,7,572,37,0,0,2,3,39,3,ddururrrrrlddddrddluluddlllluuurddrruuu,1111111/1100010/1001010/1101010/1101111/1111111/1111111,images/grid_0572_n7_seed572.svg
573,7,573,39,0,0,0,4,40,2,rrrdrdrddlldlluuluddddrrrrurdruuuuuudlul,1111111/0001111/1000111/1100011/1101111/1111111/1111111,images/grid_0573_n7_seed573.svg
574,7,574,42,0,0,1,1,42,1,ddddddrrrrrrulluldlluurdurrrrulurullldluld,1111111/1111011/1000011/1111111/1111100/1111111/1111111,images/grid_0574_n7_seed574.svg
575,7,575,41,0,0,0,5,41,1,drurrdldrddlllddrurdrurdrruluruulddluuuur,1111110/1111100/0011111/0001111/1111111/1111111/1111111,images/grid_0575_n7_seed575.svg
576,7,576,41,0,0,6,0,42,2,rrddllddrurddruuuuurrrddduullddddrrdllllll,1111111/0011111/1111101/1111101/1111100/0011111/1111111,images/grid_0576_n7_seed576.svg
577,7,577,40,2,0,0,1,39,0,rdldddrrrrrruuldluldllururrrrulurulllll,0111111/0000011/1100011/1111111/1111111/1111111/1111111,images/grid_0577_n7_seed577.svg
578,7,578,41,0,0,2,3,41,1,rdldddddrrrrrruluruuuuldllldlddurrdrurull,1100011/1111111/1111111/1111111/1101111/1000011/1111111,images/grid_0578_n7_seed578.svg
579,7,579,38,0,0,6,1,39,2,drurrrdrdrddddlluluurdrduuulluldllddddr,1111100/1111110/1111111/1001111/1001111/1001111/1100111,images/grid_0579_n7_seed579.svg
580,7,580,42,0,0,2,5,41,0,ddddruuuurrrrrddddddlullluuuurdddrruluurd,1111111/1111111/1111111/1111111/1111111/0011111/0000011,images/grid_0580_n7_seed580.svg
581,7,581,44,0,0,4,3,45,2,drurldddldddrrrrrruuuuuulldrddddluuuldldldrru,1110111/1100111/0101111/1111111/1111111/1111111/1111111,images/grid_0581_n7_seed581.svg
582,7,582,43,0,0,6,0,42,0,ddruurrrrrddddddllluuuurdddruuuulllddllddd,1111111/1111111/1111111/1111111/1001111/1001111/1001111,images/grid_0582_n7_seed582.svg
583,7,583,42,0,0,6,6,42,1,ddddddrrrruuldlluruluuurddruurdrurdddlrddd,1111111/1111111/1111001/1110011/1111101/1111101/1111101,images/grid_0583_n7_seed583.svg
584,7,584,42,2,0,5,6,41,0,ddddrruluuuuurrrrrdddllurullldrdldrddrurr,0111111/0111111/1111111/1111111/1111000/1111111/1111100,images/grid_0584_n7_seed584.svg
585,7,585,44,0,0,1,5,44,1,ddddddrrrrrruuuuuullllldddddrrrrlulluuurrdru,1111111/1111111/1110111/1110001/1111101/1111111/1111111,images/grid_0585_n7_seed585.svg
586,7,586,42,0,0,6,3,43,2,ddruurrrrrdddddduulllurruuldlulddlldrdldrrr,1111111/1111111/1111111/1111111/1101111/1100001/1111001,images/grid_0586_n7_seed586.svg
587,7,587,38,0,0,1,6,39,2,drurrdlrrdldrdllllddrurdrurdrruudluuuru,1111000/1111101/0001111/0001110/1111111/1111111/1111111,images/grid_0587_n7_seed587.svg
588,7,588,41,0,0,6,6,42,2,rdrudddlldddrrulurrrrruuuuldlldrrdlldddrrr,1110011/0111111/0011111/1111111/1111111/1111000/1111111,images/grid_0588_n7_seed588.svg
